player_name,national_team,club_name,club_wikipedia_url,club_country,start_age_est,end_age_est,start_year_est,end_year_est,source_primary,source_secondary,confidence,notes
Ritsu Doan,Japan,Nishinomiya Soccer School,,Japan,7,12,2005,2010,Wikipedia player infobox,https://en.wikipedia.org/wiki/Ritsu_Doan,medium,First-pass youth record from Wikipedia. Original youth span: 2005–2010. Club country still needs backfill.
Ritsu Doan,Japan,Gamba Osaka,https://en.wikipedia.org/wiki/Gamba_Osaka,Japan,13,16,2011,2014,Wikipedia player infobox,https://en.wikipedia.org/wiki/Ritsu_Doan,medium,First-pass youth record from Wikipedia. Original youth span: 2011–2015. Club country still needs backfill.
Shogo Taniguchi,Japan,Kumamoto United SC,,Japan,15,15,2006,2006,Wikipedia player infobox,https://en.wikipedia.org/wiki/Shogo_Taniguchi,medium,First-pass youth record from Wikipedia. Original youth span: 0000 –2006. Club country still needs backfill.
Shogo Taniguchi,Japan,Ohzu High School,,Japan,16,16,2007,2007,Wikipedia player infobox,https://en.wikipedia.org/wiki/Shogo_Taniguchi,medium,First-pass youth record from Wikipedia. Original youth span: 2007–2009. Club country still needs backfill.
Takefusa Kubo,Japan,Yurigaoka Junior SC,,Japan,5,6,2006,2007,Wikipedia player infobox,https://en.wikipedia.org/wiki/Takefusa_Kubo,medium,First-pass youth record from Wikipedia. Original youth span: 2006–2007. Club country still needs backfill.
Takefusa Kubo,Japan,FC Persimmon,,South Korea,7,8,2008,2009,Wikipedia player infobox,https://en.wikipedia.org/wiki/Takefusa_Kubo,medium,First-pass youth record from Wikipedia. Original youth span: 2008–2009. Club country still needs backfill.
Takefusa Kubo,Japan,Kawasaki Frontale,https://en.wikipedia.org/wiki/Kawasaki_Frontale,Japan,9,10,2010,2011,Wikipedia player infobox,https://en.wikipedia.org/wiki/Takefusa_Kubo,medium,First-pass youth record from Wikipedia. Original youth span: 2010–2011. Club country still needs backfill.
Takefusa Kubo,Japan,Barcelona,https://en.wikipedia.org/wiki/FC_Barcelona,Spain,10,14,2011,2015,Wikipedia player infobox,https://en.wikipedia.org/wiki/Takefusa_Kubo,medium,First-pass youth record from Wikipedia. Original youth span: 2011–2015. Club country still needs backfill.
Takefusa Kubo,Japan,FC Tokyo,https://en.wikipedia.org/wiki/FC_Tokyo,Japan,14,15,2015,2016,Wikipedia player infobox,https://en.wikipedia.org/wiki/Takefusa_Kubo,medium,First-pass youth record from Wikipedia. Original youth span: 2015–2016. Club country still needs backfill.
Takehiro Tomiyasu,Japan,Sanchiku Kickers,,Japan,7,13,2005,2011,Wikipedia player infobox,https://en.wikipedia.org/wiki/Takehiro_Tomiyasu,medium,First-pass youth record from Wikipedia. Original youth span: 2005–2011. Club country still needs backfill.
Takehiro Tomiyasu,Japan,FCB Escola Fukuoka,https://en.wikipedia.org/wiki/FC_Barcelona,Spain,11,13,2009,2011,Wikipedia player infobox,https://en.wikipedia.org/wiki/Takehiro_Tomiyasu,medium,First-pass youth record from Wikipedia. Original youth span: 2009–2011. Club country still needs backfill.
Takehiro Tomiyasu,Japan,Avispa Fukuoka,https://en.wikipedia.org/wiki/Avispa_Fukuoka,Japan,13,16,2011,2014,Wikipedia player infobox,https://en.wikipedia.org/wiki/Takehiro_Tomiyasu,medium,First-pass youth record from Wikipedia. Original youth span: 2011–2014. Club country still needs backfill.
Tsuyoshi Watanabe,Japan,Obukuro FC,,Japan,11,11,2008,2008,Wikipedia player infobox,https://en.wikipedia.org/wiki/Tsuyoshi_Watanabe,medium,First-pass youth record from Wikipedia. Original youth span: 0000 –2008. Club country still needs backfill.
Tsuyoshi Watanabe,Japan,FC Tokyo,https://en.wikipedia.org/wiki/FC_Tokyo,Japan,12,14,2009,2011,Wikipedia player infobox,https://en.wikipedia.org/wiki/Tsuyoshi_Watanabe,medium,First-pass youth record from Wikipedia. Original youth span: 2009–2011. Club country still needs backfill.
Tsuyoshi Watanabe,Japan,Yamanashi Gakuin Univ. High School,,Japan,15,16,2012,2013,Wikipedia player infobox,https://en.wikipedia.org/wiki/Tsuyoshi_Watanabe,medium,First-pass youth record from Wikipedia. Original youth span: 2012–2014. Club country still needs backfill.
Yukinari Sugawara,Japan,AS Laranja Toyokawa,https://en.wikipedia.org/wiki/AS_Laranja_Kyoto,Japan,7,12,2007,2012,Wikipedia player infobox,https://en.wikipedia.org/wiki/Yukinari_Sugawara,medium,First-pass youth record from Wikipedia. Original youth span: 2007–2012. Club country still needs backfill.
Yukinari Sugawara,Japan,Nagoya Grampus,https://en.wikipedia.org/wiki/Nagoya_Grampus,Japan,13,16,2013,2016,Wikipedia player infobox,https://en.wikipedia.org/wiki/Yukinari_Sugawara,medium,First-pass youth record from Wikipedia. Original youth span: 2013–2018. Club country still needs backfill.
Zion Suzuki,Japan,Urawa Red Diamonds,https://en.wikipedia.org/wiki/Urawa_Red_Diamonds,Japan,7,16,2009,2018,Wikipedia player infobox,https://en.wikipedia.org/wiki/Zion_Suzuki,medium,First-pass youth record from Wikipedia. Original youth span: 2009–2020. Club country still needs backfill.
Abdallah Nasib,Jordan,That Ras,,Jordan,16,16,2010,2010,Web research,https://surprisesports.com/athletes-biography/abdallah-nasib-net-worth/,low,Local Jordanian pathway in Aqaba before 2016 senior debut at That Ras.
Ali Azaizeh,Jordan,Al-Ramtha,https://en.wikipedia.org/wiki/Al-Ramtha_SC,Jordan,,,,,Wikipedia player infobox,https://en.wikipedia.org/wiki/Ali_Azaizeh,low,Fallback youth record from the earliest listed youth club in the Wikipedia infobox. Exact overlap with ages 5-16 is not published clearly enough to estimate.
Ali Olwan,Jordan,Al-Wehdat,https://en.wikipedia.org/wiki/Al-Wehdat_SC,Jordan,,,,,Wikipedia player infobox,https://en.wikipedia.org/wiki/Ali_Olwan,low,Fallback youth record from the earliest listed youth club in the Wikipedia infobox. Exact overlap with ages 5-16 is not published clearly enough to estimate.
Husam Abu Dahab,Jordan,Al-Faisaly,https://en.wikipedia.org/wiki/Al-Faisaly_SC,Jordan,,,,,Wikipedia player infobox,https://en.wikipedia.org/wiki/Husam_Abu_Dahab,low,Fallback youth record from the earliest listed youth club in the Wikipedia infobox. Exact overlap with ages 5-16 is not published clearly enough to estimate.
Ihsan Haddad,Jordan,Al-Arabi,https://en.wikipedia.org/wiki/Al-Arabi_(Irbid),Jordan,13,16,2007,2010,Wikipedia player infobox,https://en.wikipedia.org/wiki/Ihsan_Haddad,medium,First-pass youth record from Wikipedia. Original youth span: 2007–2011. Club country still needs backfill.
Mahmoud Al-Mardi,Jordan,Al-Wehdat SC,https://en.wikipedia.org/wiki/Al-Wehdat_SC,Jordan,,,,,Transfermarkt,https://www.transfermarkt.com/mahmoud-al-mardi/profil/spieler/401086,low,Second-pass research fallback. Club identified but ages 5-16 overlap could not be estimated reliably.
Mo Abualnadi,Jordan,Sporting Kansas City,https://en.wikipedia.org/wiki/Sporting_Kansas_City,United States,16,16,2017,2017,Wikipedia player infobox,https://en.wikipedia.org/wiki/Mo_Abualnadi,medium,First-pass youth record from Wikipedia. Original youth span: 2017–2019. Club country still needs backfill.
Mohannad Abu Taha,Jordan,Al-Wehdat,https://en.wikipedia.org/wiki/Al-Wehdat_SC,Jordan,,,,,Wikipedia player infobox,https://en.wikipedia.org/wiki/Mohannad_Abu_Taha,low,Fallback youth record from the earliest listed youth club in the Wikipedia infobox. Exact overlap with ages 5-16 is not published clearly enough to estimate.
Musa Al-Taamari,Jordan,Shabab Al-Ordon,https://en.wikipedia.org/wiki/Shabab_Al-Ordon_Club,Jordan,,,,,Wikipedia player infobox,https://en.wikipedia.org/wiki/Musa_Al-Taamari,low,Fallback youth record from the earliest listed youth club in the Wikipedia infobox. Exact overlap with ages 5-16 is not published clearly enough to estimate.
Nizar Al-Rashdan,Jordan,Al-Hussein,https://en.wikipedia.org/wiki/Al-Hussein_SC_(Irbid),Jordan,13,16,2012,2015,Web research,https://khelnow.com/football/world-football-nizar-al-rashdan-jordan-fifa-world-cup-202606,low,Local youth setups in Irbid before 2019 Al-Hussein senior debut.
Noor Al-Rawabdeh,Jordan,Al-Jazeera,,Jordan,15,16,2012,2013,Wikipedia inference,https://en.wikipedia.org/wiki/Noor_Al-Rawabdeh,low,First senior club Al-Jazeera from 2017; earlier Amman youth pathway not published in detail.
Odeh Al-Fakhouri,Jordan,Jordan Knights,https://en.wikipedia.org/wiki/Jordan_Knights_FC,Jordan,7,14,2012,2019,Wikipedia player infobox,https://en.wikipedia.org/wiki/Odeh_Al-Fakhouri,medium,First-pass youth record from Wikipedia. Original youth span: 2012–2019. Club country still needs backfill.
Odeh Al-Fakhouri,Jordan,Al-Faisaly,https://en.wikipedia.org/wiki/Al-Faisaly_SC,Jordan,14,14,2019,2019,Wikipedia player infobox,https://en.wikipedia.org/wiki/Odeh_Al-Fakhouri,medium,First-pass youth record from Wikipedia. Original youth span: 2019. Club country still needs backfill.
Odeh Al-Fakhouri,Jordan,Amman FC,https://en.wikipedia.org/wiki/Amman_FC,Jordan,14,16,2019,2021,Wikipedia player infobox,https://en.wikipedia.org/wiki/Odeh_Al-Fakhouri,medium,First-pass youth record from Wikipedia. Original youth span: 2019–2023. Club country still needs backfill.
Yazan Al-Arab,Jordan,Al-Jazeera,https://en.wikipedia.org/wiki/Al-Jazeera_(Amman),Jordan,,,,,Wikipedia player infobox,https://en.wikipedia.org/wiki/Yazan_Al-Arab,low,Fallback youth record from the earliest listed youth club in the Wikipedia infobox. Exact overlap with ages 5-16 is not published clearly enough to estimate.
Yazeed Abulaila,Jordan,Shabab Al-Ordon,https://en.wikipedia.org/wiki/Shabab_Al-Ordon,Jordan,,,,,Wikipedia player infobox,https://en.wikipedia.org/wiki/Yazeed_Abulaila,low,Fallback youth record from the earliest listed youth club in the Wikipedia infobox. Exact overlap with ages 5-16 is not published clearly enough to estimate.
Hwang Hee-chan,Korea Republic,Pohang Steelers [ note 1 ],https://en.wikipedia.org/wiki/Pohang_Steelers,South Korea,13,16,2009,2012,Wikipedia player infobox,https://en.wikipedia.org/wiki/Hwang_Hee-chan,medium,First-pass youth record from Wikipedia. Original youth span: 2009–2014. Club country still needs backfill.
Hwang In-beom,Korea Republic,Daejeon Citizen [ note 1 ],https://en.wikipedia.org/wiki/Daejeon_Hana_Citizen,South Korea,13,16,2009,2012,Wikipedia player infobox,https://en.wikipedia.org/wiki/Hwang_In-beom,medium,First-pass youth record from Wikipedia. Original youth span: 2009–2014. Club country still needs backfill.
Kim Min-jae,Korea Republic,Suwon Technical High School,,South Korea,16,16,2012,2012,Wikipedia player infobox,https://en.wikipedia.org/wiki/Kim_Min-jae_(footballer),medium,First-pass youth record from Wikipedia. Original youth span: 2012–2014. Club country still needs backfill.
Kim Moon-hwan,Korea Republic,Suwon High School [ ko ],https://en.wikipedia.org/wiki/Suwon_High_School?action=edit&redlink=1,South Korea,16,16,2011,2011,Wikipedia player infobox,https://en.wikipedia.org/wiki/Kim_Moon-hwan,medium,First-pass youth record from Wikipedia. Original youth span: 2011–2013. Club country still needs backfill.
Kim Seung-gyu,Korea Republic,Ulsan Hyundai [ note 1 ],https://en.wikipedia.org/wiki/Ulsan_Hyundai_FC,South Korea,13,16,2003,2006,Wikipedia player infobox,https://en.wikipedia.org/wiki/Kim_Seung-gyu,medium,First-pass youth record from Wikipedia. Original youth span: 2003–2012. Club country still needs backfill.
Lee Gi-hyuk,Korea Republic,Ulsan Hyundai,https://en.wikipedia.org/wiki/Ulsan_Hyundai_FC,South Korea,,,,,Wikipedia player infobox,https://en.wikipedia.org/wiki/Lee_Gi-hyuk,low,Fallback youth record from the earliest listed youth club in the Wikipedia infobox. Exact overlap with ages 5-16 is not published clearly enough to estimate.
Lee Han-beom,Korea Republic,Seil Middle School [ ko ],https://en.wikipedia.org/wiki/Seil_Middle_School?action=edit&redlink=1,South Korea,13,15,2015,2017,Wikipedia player infobox,https://en.wikipedia.org/wiki/Lee_Han-beom,medium,First-pass youth record from Wikipedia. Original youth span: 2015–2017. Club country still needs backfill.
Lee Han-beom,Korea Republic,Boin High School [ ko ],https://en.wikipedia.org/wiki/Boin_High_School?action=edit&redlink=1,South Korea,16,16,2018,2018,Wikipedia player infobox,https://en.wikipedia.org/wiki/Lee_Han-beom,medium,First-pass youth record from Wikipedia. Original youth span: 2018–2020. Club country still needs backfill.
Lee Jae-sung,Korea Republic,Hakseong Middle School [ ko ],https://en.wikipedia.org/wiki/Hakseong_Middle_School?action=edit&redlink=1,South Korea,13,15,2005,2007,Wikipedia player infobox,https://en.wikipedia.org/wiki/Lee_Jae-sung,medium,First-pass youth record from Wikipedia. Original youth span: 2005–2007. Club country still needs backfill.
Lee Jae-sung,Korea Republic,Hakseong High School [ ko ],https://en.wikipedia.org/wiki/Hakseong_High_School?action=edit&redlink=1,South Korea,16,16,2008,2008,Wikipedia player infobox,https://en.wikipedia.org/wiki/Lee_Jae-sung,medium,First-pass youth record from Wikipedia. Original youth span: 2008–2010. Club country still needs backfill.
Lee Kang-in,Korea Republic,Incheon United,https://en.wikipedia.org/wiki/Incheon_United_FC,South Korea,8,8,2009,2009,Wikipedia player infobox,https://en.wikipedia.org/wiki/Lee_Kang-in,medium,First-pass youth record from Wikipedia. Original youth span: 2009. Club country still needs backfill.
Lee Kang-in,Korea Republic,Flyings,,Netherlands,10,10,2011,2011,Wikipedia player infobox,https://en.wikipedia.org/wiki/Lee_Kang-in,medium,First-pass youth record from Wikipedia. Original youth span: 2011. Club country still needs backfill.
Lee Kang-in,Korea Republic,Valencia,https://en.wikipedia.org/wiki/Valencia_CF,Spain,10,16,2011,2017,Wikipedia player infobox,https://en.wikipedia.org/wiki/Lee_Kang-in,medium,First-pass youth record from Wikipedia. Original youth span: 2011–2017. Club country still needs backfill.
Lee Tae-seok,Korea Republic,FC Seoul academy,https://en.wikipedia.org/wiki/FC_Seoul_Reserves_and_Academy,South Korea,13,16,2015,2018,Wikipedia player infobox,https://en.wikipedia.org/wiki/Lee_Tae-seok,medium,First-pass youth record from Wikipedia. Original youth span: 2015–2020. Club country still needs backfill.
Oh Hyeon-gyu,Korea Republic,Suwon Samsung Bluewings [ note 1 ],https://en.wikipedia.org/wiki/Suwon_Samsung_Bluewings,South Korea,13,16,2014,2017,Wikipedia player infobox,https://en.wikipedia.org/wiki/Oh_Hyeon-gyu,medium,First-pass youth record from Wikipedia. Original youth span: 2014–2019. Club country still needs backfill.
Paik Seung-ho,Korea Republic,Seoul Daedong Elementary School,,South Korea,7,12,2004,2009,Wikipedia player infobox,https://en.wikipedia.org/wiki/Paik_Seung-ho,medium,First-pass youth record from Wikipedia. Original youth span: 2004–2009. Club country still needs backfill.
Paik Seung-ho,Korea Republic,Suwon Samsung Bluewings [ note 1 ],https://en.wikipedia.org/wiki/Suwon_Samsung_Bluewings,South Korea,12,13,2009,2010,Wikipedia player infobox,https://en.wikipedia.org/wiki/Paik_Seung-ho,medium,First-pass youth record from Wikipedia. Original youth span: 2009–2010. Club country still needs backfill.
Paik Seung-ho,Korea Republic,Barcelona,https://en.wikipedia.org/wiki/FC_Barcelona,Spain,13,16,2010,2013,Wikipedia player infobox,https://en.wikipedia.org/wiki/Paik_Seung-ho,medium,First-pass youth record from Wikipedia. Original youth span: 2010–2016. Club country still needs backfill.
Seol Young-woo,Korea Republic,Ulsan Hyundai,https://en.wikipedia.org/wiki/Ulsan_HD_FC,South Korea,13,16,2011,2014,Wikipedia player infobox,https://en.wikipedia.org/wiki/Seol_Young-woo,medium,First-pass youth record from Wikipedia. Original youth span: 2011–2016. Club country still needs backfill.
Son Heung-min,Korea Republic,Yukminkwan Middle School,,South Korea,14,15,2006,2007,Wikipedia player infobox,https://en.wikipedia.org/wiki/Son_Heung-min,medium,First-pass youth record from Wikipedia. Original youth span: 2006–2007. Club country still needs backfill.
Son Heung-min,Korea Republic,Dongbuk Middle School,,South Korea,15,15,2007,2007,Wikipedia player infobox,https://en.wikipedia.org/wiki/Son_Heung-min,medium,First-pass youth record from Wikipedia. Original youth span: 2007. Club country still needs backfill.
Son Heung-min,Korea Republic,FC Seoul [ note 1 ],https://en.wikipedia.org/wiki/FC_Seoul,South Korea,16,16,2008,2008,Wikipedia player infobox,https://en.wikipedia.org/wiki/Son_Heung-min,medium,First-pass youth record from Wikipedia. Original youth span: 2008. Club country still needs backfill.
Son Heung-min,Korea Republic,Hamburger SV,https://en.wikipedia.org/wiki/Hamburger_SV,Germany,16,16,2008,2008,Wikipedia player infobox,https://en.wikipedia.org/wiki/Son_Heung-min,medium,First-pass youth record from Wikipedia. Original youth span: 2008–2010. Club country still needs backfill.
Brian Gutiérrez,Mexico,Chicago Fire,https://en.wikipedia.org/wiki/Chicago_Fire_FC,United States,12,16,2015,2019,Wikipedia player infobox,https://en.wikipedia.org/wiki/Brian_Gutiérrez,medium,First-pass youth record from Wikipedia. Original youth span: 2015–2020. Club country still needs backfill.
